DRYBULBTEMPF,RelativeHumidity,WindSpeed,WindDirection,SeaLevelPressure,Precip,VISIBILITY
-1.055265943,-0.744369151,0.450214246,-1.546545858,-0.282178207,-0.151494642,10.0
-0.940285211,-0.995640215,-0.041507861,-1.546545858,-0.367623785,-0.151494642,10.0
-0.882794844,-1.498182344,-1.352766813,-1.360831191,-0.324900996,-0.151494642,10.0
-0.997775577,-1.297165492,-0.533229968,-1.453688525,-0.239455418,-0.151494642,10.0
-0.997775577,-1.196657067,-0.697137337,-1.732260525,-0.111287052,-0.151494642,10.0
-1.170246675,-0.643860726,-0.369322599,-1.732260525,0.187772469,-0.151494642,10.0
-1.40020814,-0.19157281,-0.20541523,-1.732260525,0.444109201,-0.151494642,10.0
-1.457698506,-0.040810172,-0.697137337,-1.732260525,0.48683199,-0.151494642,10.0
-1.515188873,0.059698254,-0.533229968,-1.732260525,0.529554779,-0.151494642,10.0
-1.515188873,0.059698254,-0.20541523,-1.732260525,0.785891511,-0.151494642,10.0
-1.630169605,0.361223531,-0.533229968,-1.639403192,0.956782666,-0.151494642,10.0
-1.572679239,0.210460892,-0.533229968,-1.732260525,1.042228243,-0.151494642,10.0
-1.40020814,-0.292081236,-0.041507861,-1.546545858,1.17039661,-0.151494642,10.0
-1.285227408,-0.643860726,-0.369322599,-1.453688525,1.17039661,-0.151494642,10.0
-1.055265943,-1.196657067,-1.352766813,-1.546545858,1.213119398,-0.151494642,10.0
-0.940285211,-1.447928131,-0.861044706,-1.360831191,1.127673821,-0.151494642,10.0
-0.882794844,-1.648944982,-1.352766813,-1.732260525,0.956782666,-0.151494642,10.0
-0.825304478,-1.749453408,-1.352766813,-1.732260525,0.8286143,-0.151494642,10.0
-1.285227408,-0.19157281,-1.024952075,0.032028811,1.084951032,-0.151494642,10.0
-1.457698506,0.361223531,-0.861044706,0.124886145,1.17039661,-0.151494642,10.0
-1.227737042,-0.442843874,-1.352766813,-0.339400523,1.255842187,-0.151494642,10.0
-1.515188873,0.059698254,-1.024952075,-0.80368719,1.17039661,-0.151494642,10.0
-1.457698506,0.059698254,-1.352766813,-0.52511519,1.17039661,-0.151494642,10.0
-1.457698506,0.210460892,-1.84448892,-1.825117859,1.17039661,-0.151494642,10.0
-1.40020814,0.361223531,-1.352766813,0.124886145,1.17039661,-0.151494642,10.0
-1.515188873,0.511986169,-1.84448892,-1.825117859,1.084951032,-0.151494642,10.0
-1.572679239,0.511986169,-1.84448892,-1.825117859,1.042228243,-0.151494642,10.0
-1.457698506,0.863765659,-0.861044706,0.589172812,1.042228243,-0.151494642,10.0
-1.457698506,0.863765659,-0.861044706,0.589172812,1.084951032,-0.151494642,10.0
-1.572679239,0.813511446,-1.84448892,-1.825117859,0.999505455,-0.151494642,10.0
-1.572679239,0.813511446,-1.352766813,-1.267973858,0.956782666,-0.151494642,10.0
-1.457698506,1.014528298,-0.861044706,-1.267973858,0.914059877,-0.151494642,10.0
-1.515188873,1.014528298,-1.024952075,-1.360831191,0.871337088,-0.151494642,10.0
-1.342717774,0.863765659,-0.861044706,-1.360831191,0.871337088,-0.151494642,10.0
-1.170246675,0.863765659,-0.697137337,-1.267973858,0.743168722,-0.151494642,10.0
-0.997775577,0.562240382,-0.533229968,-0.989401857,0.700445934,-0.151494642,10.0
-0.882794844,0.713003021,-0.533229968,-0.896544524,0.700445934,-0.151494642,10.0
-0.825304478,0.863765659,0.614121615,-0.896544524,0.444109201,-0.151494642,10.0
-0.65283338,0.713003021,-0.041507861,-0.80368719,0.273218046,-0.151494642,10.0
-0.65283338,0.914019872,-0.369322599,-0.989401857,0.14504968,-0.151494642,10.0
-0.65283338,0.914019872,-0.697137337,-0.989401857,0.102326891,-0.151494642,10.0
-0.595343014,0.914019872,-0.533229968,-0.896544524,0.059604103,-0.151494642,10.0
-0.595343014,1.06478251,-0.697137337,-0.989401857,0.016881314,-0.151494642,10.0
-0.595343014,1.265799362,-0.697137337,-0.710829857,-0.025841475,-0.151494642,10.0
-0.422871915,1.06478251,-0.20541523,-0.153685856,-0.111287052,-0.151494642,10.0
-0.422871915,1.06478251,-0.041507861,-0.246543189,-0.19673263,-0.151494642,10.0
-0.480362281,1.06478251,-0.041507861,-0.246543189,-0.282178207,-0.151494642,10.0
-0.480362281,1.265799362,-0.20541523,-0.246543189,-0.324900996,-0.151494642,9.0
-0.480362281,1.265799362,-0.041507861,-0.246543189,-0.453069362,-0.151494642,10.0
-0.422871915,1.215545149,0.941936353,-0.432257856,-0.623960517,-0.151494642,10.0
-0.365381549,1.265799362,1.105843722,-0.432257856,-0.752128883,-0.151494642,9.0
-0.422871915,1.215545149,1.105843722,-0.432257856,-0.880297249,-0.151494642,10.0
-0.365381549,1.265799362,1.597565829,-0.432257856,-1.008465615,-0.151494642,10.0
-0.307891183,1.06478251,1.597565829,-0.432257856,-1.17935677,-0.151494642,10.0
-0.19291045,1.617578852,2.744917412,-0.246543189,-3.230050629,5.379319413,2.5
-0.537852647,1.567324639,0.614121615,0.032028811,-3.059159474,-0.151494642,6.0
-0.595343014,1.416562,-0.20541523,0.310600812,-2.930991108,-0.151494642,7.0
-0.422871915,0.914019872,0.286306877,0.496315479,-2.717377165,-0.151494642,10.0
-0.365381549,0.612494595,-0.369322599,0.682030146,-2.717377165,-0.151494642,10.0
-0.480362281,0.763257234,-0.20541523,0.496315479,-2.589208798,-0.151494642,10.0
-0.997775577,0.713003021,-0.533229968,0.496315479,-1.948366967,-0.151494642,10.0
-1.572679239,0.361223531,-0.861044706,0.403458145,0.529554779,-0.151494642,10.0
-1.342717774,1.165290936,-0.369322599,0.589172812,0.187772469,0.401586764,0.75
-1.342717774,1.366307787,-0.861044706,0.310600812,0.102326891,1.231208872,0.75
-1.285227408,1.366307787,-0.369322599,-0.246543189,-0.068564263,0.125046061,2.5
-1.227737042,1.014528298,-0.533229968,0.589172812,-0.19673263,-0.151494642,10.0
-1.112756309,0.713003021,-0.861044706,0.310600812,-0.495792151,-0.151494642,10.0
-2.090092535,-1.096148641,-0.20541523,-1.732260525,0.401386412,-0.151494642,10.0
-2.090092535,-0.995640215,-0.041507861,-1.639403192,0.14504968,-0.151494642,10.0
-1.687659971,-1.648944982,-0.533229968,-1.732260525,0.401386412,-0.151494642,10.0
-1.687659971,-0.694114938,-1.352766813,-1.546545858,1.127673821,-0.151494642,10.0
-1.630169605,-0.593606513,-1.352766813,-0.989401857,1.127673821,-0.151494642,10.0
-1.457698506,-1.096148641,-0.861044706,-1.639403192,1.17039661,-0.151494642,10.0
-1.457698506,-1.096148641,-1.024952075,-1.267973858,1.17039661,-0.151494642,10.0
-1.342717774,-1.196657067,-1.352766813,-1.267973858,1.084951032,-0.151494642,10.0
-1.342717774,-1.196657067,-0.861044706,-0.710829857,0.956782666,-0.151494642,10.0
-1.342717774,-1.196657067,-1.024952075,-0.710829857,0.871337088,-0.151494642,10.0
-1.342717774,-0.643860726,-0.697137337,-0.710829857,0.8286143,-0.151494642,10.0
-1.342717774,-0.5433523,-0.697137337,-0.896544524,0.8286143,-0.151494642,10.0
-1.342717774,-0.292081236,-1.024952075,-0.896544524,0.8286143,-0.151494642,10.0
-1.342717774,-0.442843874,-0.861044706,-1.082259191,0.743168722,-0.151494642,10.0
-1.342717774,-0.442843874,-0.697137337,-1.082259191,0.700445934,-0.151494642,10.0
-1.40020814,-0.292081236,-0.697137337,-0.896544524,0.657723145,-0.151494642,10.0
-1.40020814,-0.292081236,-0.697137337,-1.082259191,0.657723145,-0.151494642,10.0
-1.40020814,-0.19157281,-1.024952075,-1.360831191,0.615000356,-0.151494642,10.0
-1.40020814,-0.19157281,-0.697137337,-1.360831191,0.48683199,-0.151494642,10.0
-1.40020814,-0.19157281,-0.697137337,-1.546545858,0.401386412,-0.151494642,8.0
-1.457698506,0.511986169,-0.533229968,-1.639403192,0.358663624,-0.151494642,6.0
-1.515188873,0.863765659,-0.533229968,-1.546545858,0.230495258,0.125046061,7.0
-1.515188873,0.863765659,-0.697137337,-1.639403192,0.187772469,0.125046061,3.0
-1.572679239,1.014528298,-0.533229968,-1.639403192,0.14504968,0.125046061,3.0
-1.572679239,1.014528298,-0.697137337,-1.453688525,0.14504968,0.125046061,6.0
-1.572679239,1.165290936,-0.697137337,-1.453688525,0.102326891,0.125046061,4.0
-1.572679239,1.165290936,-1.352766813,-1.639403192,0.14504968,0.125046061,6.0
-1.515188873,1.014528298,-1.352766813,-1.453688525,0.14504968,0.125046061,4.0
-1.515188873,1.014528298,-1.352766813,-1.453688525,0.187772469,-0.151494642,7.0
-1.40020814,0.863765659,-1.352766813,-1.639403192,0.230495258,-0.151494642,8.0
-1.342717774,0.863765659,-1.84448892,-1.825117859,0.230495258,-0.151494642,7.0
-1.285227408,0.863765659,-1.024952075,0.867744813,0.14504968,-0.151494642,6.0
-1.227737042,0.863765659,-0.861044706,0.682030146,0.016881314,-0.151494642,7.0
-1.055265943,0.109952467,-1.024952075,0.496315479,-0.154009841,-0.151494642,9.0
-1.227737042,-0.442843874,-1.024952075,-1.082259191,0.358663624,-0.151494642,10.0
-1.170246675,-0.744369151,-1.84448892,-1.825117859,0.358663624,-0.151494642,10.0
-1.227737042,-0.744369151,-0.861044706,-1.175116524,0.102326891,-0.151494642,10.0
-1.227737042,-0.744369151,-0.533229968,-1.453688525,0.059604103,-0.151494642,10.0
-1.227737042,-0.844877577,-0.20541523,-1.360831191,-0.025841475,-0.151494642,10.0
-1.227737042,-0.643860726,-0.041507861,-1.360831191,-0.154009841,-0.151494642,10.0
-1.285227408,-0.5433523,-0.20541523,-1.360831191,-0.410346573,-0.151494642,9.0
-1.687659971,0.511986169,1.43365846,-1.453688525,-0.794851672,-0.151494642,1.0
-1.112756309,-0.040810172,-0.369322599,0.032028811,-0.453069362,-0.151494642,10.0
-1.112756309,-0.040810172,-1.352766813,-0.52511519,-0.623960517,-0.151494642,10.0
-1.112756309,-0.040810172,-0.861044706,0.032028811,-0.623960517,-0.151494642,10.0
-1.112756309,0.411477744,-0.20541523,0.124886145,-0.623960517,-0.151494642,10.0
-1.285227408,1.014528298,-0.041507861,0.310600812,-0.709406094,-0.151494642,2.5
-1.342717774,1.366307787,-0.533229968,0.496315479,-0.752128883,0.125046061,3.0
-1.342717774,1.366307787,-1.352766813,0.310600812,-0.965742827,0.125046061,2.0
-1.342717774,1.165290936,-1.84448892,-1.825117859,-1.136633982,0.401586764,2.0
-1.342717774,1.366307787,-1.024952075,-1.082259191,-1.350247925,0.401586764,1.0
-1.342717774,1.366307787,-0.533229968,-1.267973858,-1.606584658,0.954668169,0.75
-1.342717774,1.366307787,-0.369322599,-1.267973858,-1.905644179,0.954668169,0.75
-1.342717774,1.366307787,-0.20541523,-1.267973858,-2.076535334,0.678127467,1.5
-1.342717774,1.366307787,0.614121615,-1.360831191,-2.290149277,0.401586764,1.0
-1.40020814,1.366307787,0.450214246,-1.360831191,-2.461040432,0.954668169,1.0
-1.342717774,1.165290936,1.105843722,-1.360831191,-2.674654376,1.784290278,1.0
-1.342717774,1.165290936,0.614121615,-1.360831191,-2.888268319,1.507749575,1.5
-1.40020814,1.215545149,1.597565829,-1.360831191,-3.144605052,1.231208872,0.5
-1.40020814,1.215545149,1.597565829,-1.360831191,-3.400941784,0.401586764,1.0
-1.342717774,1.366307787,1.43365846,-1.639403192,-4.169951981,0.678127467,0.25
-1.285227408,0.863765659,-1.84448892,-1.825117859,-1.350247925,-0.151494642,6.0
-1.342717774,1.165290936,-0.861044706,-1.175116524,-1.478416291,0.125046061,3.0
-1.342717774,1.366307787,-1.024952075,-1.360831191,-1.563861869,0.401586764,1.5
-1.342717774,1.366307787,-0.861044706,-1.267973858,-1.606584658,1.231208872,1.0
-1.342717774,1.366307787,-0.369322599,-1.360831191,-1.734753024,0.678127467,1.0
-1.342717774,1.366307787,-0.20541523,-1.453688525,-1.86292139,1.507749575,1.0
-1.342717774,1.366307787,-0.20541523,-1.546545858,-1.991089756,3.443534494,1.0
-1.342717774,1.366307787,-0.697137337,-1.639403192,-2.076535334,0.125046061,1.0
-1.342717774,1.366307787,-0.533229968,-1.732260525,-2.161980911,0.401586764,1.0
-1.342717774,1.366307787,-0.533229968,1.239174146,-2.375594855,0.401586764,2.0
-1.285227408,1.366307787,-0.697137337,1.239174146,-2.461040432,0.125046061,1.0
-0.882794844,-0.995640215,-0.697137337,-1.732260525,-0.154009841,-0.151494642,10.0
-0.767814112,-1.096148641,-1.84448892,-1.825117859,-0.239455418,-0.151494642,10.0
-0.882794844,-0.493098087,-0.861044706,-0.060828522,-0.453069362,-0.151494642,10.0
-0.825304478,-0.593606513,-1.024952075,0.032028811,-0.410346573,-0.151494642,10.0
-0.882794844,-0.493098087,-1.024952075,-0.617972523,-0.538514939,-0.151494642,10.0
-0.997775577,0.009444041,-0.861044706,-0.52511519,-0.495792151,-0.151494642,10.0
-0.997775577,0.009444041,-0.20541523,-0.617972523,-0.453069362,-0.151494642,10.0
-0.997775577,0.009444041,-0.20541523,-1.082259191,-0.538514939,-0.151494642,10.0
-1.055265943,0.411477744,-0.861044706,-0.617972523,-0.410346573,-0.151494642,10.0
-0.997775577,0.411477744,-0.369322599,-0.80368719,-0.495792151,-0.151494642,10.0
-0.997775577,0.562240382,0.286306877,-0.896544524,-0.453069362,-0.151494642,10.0
-0.997775577,0.713003021,-0.20541523,-0.80368719,-0.453069362,0.125046061,10.0
-0.997775577,0.713003021,-0.369322599,-0.989401857,-0.538514939,0.678127467,10.0
-1.055265943,1.06478251,0.614121615,-0.80368719,-0.623960517,0.401586764,10.0
-1.055265943,1.06478251,0.941936353,-0.896544524,-0.623960517,0.401586764,10.0
-1.055265943,1.06478251,-0.041507861,-1.082259191,-0.709406094,0.125046061,10.0
-1.055265943,1.06478251,0.941936353,-1.082259191,-0.752128883,0.125046061,10.0
-1.112756309,1.06478251,0.614121615,-1.175116524,-0.709406094,0.125046061,8.0
-1.112756309,1.215545149,-0.041507861,-1.267973858,-0.794851672,0.125046061,10.0
-1.112756309,1.215545149,0.614121615,-1.175116524,-0.794851672,0.125046061,7.0
-1.112756309,1.215545149,0.286306877,-1.360831191,-0.794851672,1.507749575,7.0
-1.055265943,1.215545149,0.614121615,-1.267973858,-0.794851672,2.06083098,5.0
-1.055265943,1.215545149,0.450214246,-1.267973858,-0.794851672,1.784290278,1.5
-1.055265943,1.215545149,0.450214246,-1.267973858,-0.837574461,0.401586764,4.0
-0.997775577,1.215545149,0.778028984,-1.360831191,-0.880297249,1.507749575,2.0
-0.940285211,1.215545149,0.614121615,-1.267973858,-0.923020038,0.125046061,7.0
-0.940285211,1.06478251,0.778028984,-1.267973858,-1.008465615,0.125046061,4.0
-0.940285211,1.215545149,0.614121615,-1.267973858,-0.965742827,0.125046061,6.0
-0.940285211,1.06478251,0.450214246,-1.360831191,-1.008465615,0.125046061,2.5
-1.055265943,1.215545149,0.614121615,-1.453688525,-1.051188404,2.337371683,2.5
-1.055265943,1.215545149,0.450214246,-1.546545858,-1.051188404,2.613912386,2.5
-1.055265943,1.215545149,0.941936353,-1.453688525,-1.051188404,2.06083098,6.0
-1.055265943,1.215545149,1.105843722,-1.546545858,-1.093911193,2.337371683,6.0
-1.055265943,1.215545149,-0.041507861,-1.639403192,-1.136633982,1.784290278,7.0
-0.997775577,1.215545149,0.614121615,-1.546545858,-1.222079559,2.613912386,5.0
-0.997775577,1.215545149,1.105843722,-1.453688525,-1.307525137,2.890453088,6.0
-0.997775577,1.416562,-0.533229968,-1.639403192,-1.307525137,3.166993791,2.5
-0.940285211,1.416562,-0.533229968,1.517746147,-1.307525137,6.485482224,2.5
-0.997775577,1.416562,0.450214246,-1.732260525,-1.392970714,3.996615899,3.0
-0.997775577,1.416562,-0.041507861,-1.639403192,-1.435693503,0.954668169,3.0
-0.997775577,1.416562,-0.041507861,-1.732260525,-1.392970714,0.401586764,3.0
-0.940285211,1.215545149,0.778028984,-1.546545858,-1.392970714,0.401586764,6.0
-0.940285211,1.215545149,0.778028984,-1.546545858,-1.435693503,0.401586764,4.0
